===== AR (diffusion mu=on) STARTED Mon Jul 27 11:34:54 CEST 2026 =====
objective=diffusion mu=on params=2.209M steps=50000 diff_steps=3 norm=std
step  29500 | loss 0.1607 | aux 0.1581 | lr 7.59e-05 | 0.4 it/s
step  29600 | loss 0.1533 | aux 0.1507 | lr 7.53e-05 | 0.4 it/s
step  29700 | loss 0.1538 | aux 0.1513 | lr 7.47e-05 | 0.4 it/s
step  29800 | loss 0.1593 | aux 0.1567 | lr 7.41e-05 | 0.4 it/s
step  29900 | loss 0.1545 | aux 0.1519 | lr 7.34e-05 | 0.4 it/s
step  30000 | loss 0.1482 | aux 0.1456 | lr 7.28e-05 | 0.4 it/s
  [eval] step 30000 | EMA avg NMSE -9.33 dB (step1 -20.51, step10 -5.59)
step  30100 | loss 0.1432 | aux 0.1407 | lr 7.22e-05 | 0.4 it/s
step  30200 | loss 0.1537 | aux 0.1511 | lr 7.16e-05 | 0.4 it/s
step  30300 | loss 0.1388 | aux 0.1364 | lr 7.10e-05 | 0.4 it/s
step  30400 | loss 0.1544 | aux 0.1519 | lr 7.04e-05 | 0.4 it/s
step  30500 | loss 0.1530 | aux 0.1505 | lr 6.98e-05 | 0.4 it/s
step  30600 | loss 0.1526 | aux 0.1500 | lr 6.92e-05 | 0.4 it/s
step  30700 | loss 0.1495 | aux 0.1470 | lr 6.86e-05 | 0.4 it/s
step  30800 | loss 0.1515 | aux 0.1489 | lr 6.80e-05 | 0.4 it/s
step  30900 | loss 0.1538 | aux 0.1512 | lr 6.74e-05 | 0.4 it/s
step  31000 | loss 0.1608 | aux 0.1583 | lr 6.68e-05 | 0.4 it/s
step  31100 | loss 0.1428 | aux 0.1403 | lr 6.62e-05 | 0.4 it/s
step  31200 | loss 0.1387 | aux 0.1362 | lr 6.56e-05 | 0.4 it/s
step  31300 | loss 0.1413 | aux 0.1389 | lr 6.50e-05 | 0.4 it/s
step  31400 | loss 0.1551 | aux 0.1525 | lr 6.44e-05 | 0.4 it/s
step  31500 | loss 0.1548 | aux 0.1522 | lr 6.38e-05 | 0.4 it/s
step  31600 | loss 0.1437 | aux 0.1412 | lr 6.33e-05 | 0.4 it/s
step  31700 | loss 0.1469 | aux 0.1444 | lr 6.27e-05 | 0.4 it/s
step  31800 | loss 0.1427 | aux 0.1402 | lr 6.21e-05 | 0.4 it/s
step  31900 | loss 0.1370 | aux 0.1346 | lr 6.15e-05 | 0.4 it/s
step  32000 | loss 0.1537 | aux 0.1512 | lr 6.09e-05 | 0.4 it/s
  [eval] step 32000 | EMA avg NMSE -9.33 dB (step1 -20.59, step10 -5.55)
step  32100 | loss 0.1572 | aux 0.1547 | lr 6.03e-05 | 0.4 it/s
step  32200 | loss 0.1436 | aux 0.1411 | lr 5.98e-05 | 0.4 it/s
step  32300 | loss 0.1500 | aux 0.1475 | lr 5.92e-05 | 0.4 it/s
step  32400 | loss 0.1397 | aux 0.1372 | lr 5.86e-05 | 0.4 it/s
step  32500 | loss 0.1274 | aux 0.1250 | lr 5.80e-05 | 0.4 it/s
step  32600 | loss 0.1652 | aux 0.1625 | lr 5.75e-05 | 0.4 it/s
step  32700 | loss 0.1470 | aux 0.1445 | lr 5.69e-05 | 0.4 it/s
step  32800 | loss 0.1342 | aux 0.1318 | lr 5.63e-05 | 0.4 it/s
step  32900 | loss 0.1618 | aux 0.1591 | lr 5.58e-05 | 0.4 it/s
step  33000 | loss 0.1472 | aux 0.1447 | lr 5.52e-05 | 0.4 it/s
step  33100 | loss 0.1454 | aux 0.1429 | lr 5.46e-05 | 0.4 it/s
step  33200 | loss 0.1478 | aux 0.1453 | lr 5.41e-05 | 0.4 it/s
step  33300 | loss 0.1433 | aux 0.1408 | lr 5.35e-05 | 0.4 it/s
step  33400 | loss 0.1520 | aux 0.1494 | lr 5.30e-05 | 0.4 it/s
step  33500 | loss 0.1462 | aux 0.1437 | lr 5.24e-05 | 0.4 it/s
step  33600 | loss 0.1441 | aux 0.1416 | lr 5.19e-05 | 0.4 it/s
step  33700 | loss 0.1365 | aux 0.1340 | lr 5.13e-05 | 0.4 it/s
step  33800 | loss 0.1402 | aux 0.1378 | lr 5.08e-05 | 0.4 it/s
step  33900 | loss 0.1395 | aux 0.1371 | lr 5.02e-05 | 0.4 it/s
step  34000 | loss 0.1465 | aux 0.1441 | lr 4.97e-05 | 0.4 it/s
  [eval] step 34000 | EMA avg NMSE -9.38 dB (step1 -20.63, step10 -5.60)
step  34100 | loss 0.1489 | aux 0.1463 | lr 4.91e-05 | 0.4 it/s
step  34200 | loss 0.1560 | aux 0.1535 | lr 4.86e-05 | 0.4 it/s
step  34300 | loss 0.1443 | aux 0.1418 | lr 4.81e-05 | 0.4 it/s
step  34400 | loss 0.1488 | aux 0.1463 | lr 4.75e-05 | 0.4 it/s
step  34500 | loss 0.1504 | aux 0.1478 | lr 4.70e-05 | 0.4 it/s
step  34600 | loss 0.1481 | aux 0.1457 | lr 4.65e-05 | 0.4 it/s
step  34700 | loss 0.1481 | aux 0.1456 | lr 4.59e-05 | 0.4 it/s
step  34800 | loss 0.1416 | aux 0.1392 | lr 4.54e-05 | 0.4 it/s
step  34900 | loss 0.1488 | aux 0.1462 | lr 4.49e-05 | 0.4 it/s
step  35000 | loss 0.1508 | aux 0.1483 | lr 4.44e-05 | 0.4 it/s
step  35100 | loss 0.1462 | aux 0.1437 | lr 4.38e-05 | 0.4 it/s
step  35200 | loss 0.1383 | aux 0.1359 | lr 4.33e-05 | 0.4 it/s
step  35300 | loss 0.1439 | aux 0.1414 | lr 4.28e-05 | 0.4 it/s
step  35400 | loss 0.1530 | aux 0.1504 | lr 4.23e-05 | 0.4 it/s
step  35500 | loss 0.1437 | aux 0.1412 | lr 4.18e-05 | 0.4 it/s
step  35600 | loss 0.1416 | aux 0.1392 | lr 4.13e-05 | 0.4 it/s
step  35700 | loss 0.1426 | aux 0.1402 | lr 4.08e-05 | 0.4 it/s
step  35800 | loss 0.1488 | aux 0.1463 | lr 4.03e-05 | 0.4 it/s
step  35900 | loss 0.1431 | aux 0.1406 | lr 3.98e-05 | 0.4 it/s
step  36000 | loss 0.1488 | aux 0.1463 | lr 3.93e-05 | 0.4 it/s
  [eval] step 36000 | EMA avg NMSE -9.38 dB (step1 -20.70, step10 -5.56)
step  36100 | loss 0.1518 | aux 0.1492 | lr 3.88e-05 | 0.4 it/s
step  36200 | loss 0.1511 | aux 0.1486 | lr 3.83e-05 | 0.4 it/s
step  36300 | loss 0.1475 | aux 0.1450 | lr 3.78e-05 | 0.4 it/s
step  36400 | loss 0.1408 | aux 0.1383 | lr 3.73e-05 | 0.4 it/s
step  36500 | loss 0.1424 | aux 0.1399 | lr 3.68e-05 | 0.4 it/s
step  36600 | loss 0.1461 | aux 0.1436 | lr 3.63e-05 | 0.4 it/s
