===== TRAIN STARTED AT Wed Jul  1 22:06:59 CEST 2026 =====
device=cuda out_dir=runs/mf_6790763 steps=50000 batch=128 lr=0.0002
building fixed validation set ...
step      0 | mse 1.2867 | lr 2.00e-07 | 0.4 it/s
step   3300 | mse 0.3218 | lr 2.00e-04 | 1.9 it/s
step   3400 | mse 0.3241 | lr 2.00e-04 | 1.9 it/s
step   3500 | mse 0.3336 | lr 2.00e-04 | 1.9 it/s
step   3600 | mse 0.3395 | lr 2.00e-04 | 1.9 it/s
step   3700 | mse 0.3392 | lr 2.00e-04 | 1.9 it/s
step   3800 | mse 0.3482 | lr 2.00e-04 | 1.9 it/s
step   3900 | mse 0.2867 | lr 2.00e-04 | 1.9 it/s
step   4000 | mse 0.3320 | lr 2.00e-04 | 1.9 it/s
  [eval] step 4000 | EMA avg NMSE -3.46 dB (step1 -11.48, step10 -2.67) | raw -3.58 dB
step   4100 | mse 0.3480 | lr 2.00e-04 | 1.9 it/s
step   4200 | mse 0.2828 | lr 2.00e-04 | 1.9 it/s
step   4300 | mse 0.2539 | lr 2.00e-04 | 1.9 it/s
step   4400 | mse 0.3023 | lr 2.00e-04 | 1.9 it/s
step   4500 | mse 0.2685 | lr 2.00e-04 | 1.9 it/s
step   4600 | mse 0.2706 | lr 2.00e-04 | 1.9 it/s
step   4700 | mse 0.2427 | lr 2.00e-04 | 1.9 it/s
step   4800 | mse 0.2439 | lr 2.00e-04 | 1.9 it/s
step   4900 | mse 0.2668 | lr 2.00e-04 | 1.9 it/s
step   5000 | mse 0.2390 | lr 2.00e-04 | 1.9 it/s
step   5100 | mse 0.2394 | lr 2.00e-04 | 1.9 it/s
step   5200 | mse 0.2331 | lr 2.00e-04 | 1.9 it/s
step   5300 | mse 0.2512 | lr 2.00e-04 | 1.9 it/s
step   5400 | mse 0.2127 | lr 2.00e-04 | 1.9 it/s
step   5500 | mse 0.2209 | lr 2.00e-04 | 1.9 it/s
step   5600 | mse 0.2193 | lr 2.00e-04 | 1.9 it/s
step   5700 | mse 0.2150 | lr 2.00e-04 | 1.9 it/s
step   5800 | mse 0.2464 | lr 2.00e-04 | 1.9 it/s
step   5900 | mse 0.2084 | lr 2.00e-04 | 1.9 it/s
step   6000 | mse 0.2187 | lr 2.00e-04 | 1.9 it/s
  [eval] step 6000 | EMA avg NMSE -2.98 dB (step1 -10.95, step10 -1.30) | raw -4.19 dB
step   6100 | mse 0.2093 | lr 2.00e-04 | 1.9 it/s
step   6200 | mse 0.2292 | lr 2.00e-04 | 1.9 it/s
step   6300 | mse 0.2065 | lr 2.00e-04 | 1.9 it/s
step   6400 | mse 0.1913 | lr 2.00e-04 | 1.9 it/s
step   6500 | mse 0.2178 | lr 2.00e-04 | 1.9 it/s
step   6600 | mse 0.2141 | lr 2.00e-04 | 1.9 it/s
step   6700 | mse 0.2134 | lr 2.00e-04 | 1.9 it/s
step   6800 | mse 0.2194 | lr 2.00e-04 | 1.9 it/s
step   6900 | mse 0.2433 | lr 2.00e-04 | 1.9 it/s
step   7000 | mse 0.1999 | lr 2.00e-04 | 1.9 it/s
step   7100 | mse 0.2110 | lr 2.00e-04 | 1.9 it/s
step   7200 | mse 0.2024 | lr 2.00e-04 | 1.9 it/s
step   7300 | mse 0.2045 | lr 2.00e-04 | 1.9 it/s
step   7400 | mse 0.1943 | lr 2.00e-04 | 1.9 it/s
step   7500 | mse 0.2249 | lr 2.00e-04 | 1.9 it/s
step   7600 | mse 0.1975 | lr 2.00e-04 | 1.9 it/s
step   7700 | mse 0.2017 | lr 2.00e-04 | 1.9 it/s
step   7800 | mse 0.1853 | lr 2.00e-04 | 1.9 it/s
step   7900 | mse 0.2159 | lr 2.00e-04 | 1.9 it/s
step   8000 | mse 0.1858 | lr 2.00e-04 | 1.9 it/s
  [eval] step 8000 | EMA avg NMSE -3.18 dB (step1 -10.84, step10 -1.06) | raw -2.46 dB
step   8100 | mse 0.2098 | lr 2.00e-04 | 1.9 it/s
step   8200 | mse 0.2136 | lr 2.00e-04 | 1.9 it/s
step   8300 | mse 0.1780 | lr 2.00e-04 | 1.9 it/s
step   8400 | mse 0.1990 | lr 2.00e-04 | 1.9 it/s
step   8500 | mse 0.1942 | lr 2.00e-04 | 1.9 it/s
step   8600 | mse 0.2159 | lr 2.00e-04 | 1.9 it/s
step   8700 | mse 0.1766 | lr 2.00e-04 | 1.9 it/s
step   8800 | mse 0.1830 | lr 2.00e-04 | 1.9 it/s
step   8900 | mse 0.1593 | lr 2.00e-04 | 1.9 it/s
step   9000 | mse 0.1724 | lr 2.00e-04 | 1.9 it/s
step   9100 | mse 0.1732 | lr 2.00e-04 | 1.9 it/s
step   9200 | mse 0.1891 | lr 2.00e-04 | 1.9 it/s
step   9300 | mse 0.1764 | lr 2.00e-04 | 1.9 it/s
step   9400 | mse 0.1731 | lr 2.00e-04 | 1.9 it/s
step   9500 | mse 0.1692 | lr 2.00e-04 | 1.9 it/s
step   9600 | mse 0.1719 | lr 2.00e-04 | 1.9 it/s
step   9700 | mse 0.1717 | lr 2.00e-04 | 1.9 it/s
step   9800 | mse 0.1970 | lr 2.00e-04 | 1.9 it/s
step   9900 | mse 0.1543 | lr 2.00e-04 | 1.9 it/s
step  10000 | mse 0.1633 | lr 2.00e-04 | 1.9 it/s
  [eval] step 10000 | EMA avg NMSE -2.95 dB (step1 -10.28, step10 -0.66) | raw -2.74 dB
step  10100 | mse 0.1909 | lr 2.00e-04 | 1.9 it/s
step  10200 | mse 0.1935 | lr 2.00e-04 | 1.9 it/s
step  10300 | mse 0.1934 | lr 2.00e-04 | 1.9 it/s
step  10400 | mse 0.1613 | lr 2.00e-04 | 1.9 it/s
step  10500 | mse 0.1883 | lr 2.00e-04 | 1.9 it/s
step  10600 | mse 0.1584 | lr 2.00e-04 | 1.9 it/s
step  10700 | mse 0.1649 | lr 2.00e-04 | 1.9 it/s
step  10800 | mse 0.1609 | lr 2.00e-04 | 1.9 it/s
step  10900 | mse 0.1647 | lr 2.00e-04 | 1.9 it/s
step  11000 | mse 0.1722 | lr 2.00e-04 | 1.9 it/s
step  11100 | mse 0.1636 | lr 2.00e-04 | 1.9 it/s
step  11200 | mse 0.1794 | lr 2.00e-04 | 1.9 it/s
step  11300 | mse 0.1787 | lr 2.00e-04 | 1.9 it/s
step  11400 | mse 0.1549 | lr 2.00e-04 | 1.9 it/s
step  11500 | mse 0.1567 | lr 2.00e-04 | 1.9 it/s
step  11600 | mse 0.1472 | lr 2.00e-04 | 1.9 it/s
step  11700 | mse 0.1750 | lr 2.00e-04 | 1.9 it/s
step  11800 | mse 0.1828 | lr 2.00e-04 | 1.9 it/s
step  11900 | mse 0.1518 | lr 2.00e-04 | 1.9 it/s
step  12000 | mse 0.1488 | lr 2.00e-04 | 1.9 it/s
  [eval] step 12000 | EMA avg NMSE -2.58 dB (step1 -10.17, step10 -0.29) | raw -1.45 dB
step  12100 | mse 0.1606 | lr 2.00e-04 | 1.9 it/s
step  12200 | mse 0.1490 | lr 2.00e-04 | 1.9 it/s
step  12300 | mse 0.1580 | lr 2.00e-04 | 1.9 it/s
step  12400 | mse 0.1517 | lr 2.00e-04 | 1.9 it/s
step  12500 | mse 0.1469 | lr 2.00e-04 | 1.9 it/s
step  12600 | mse 0.1445 | lr 2.00e-04 | 1.9 it/s
step  12700 | mse 0.1553 | lr 2.00e-04 | 1.9 it/s
step  12800 | mse 0.1615 | lr 2.00e-04 | 1.9 it/s
step  12900 | mse 0.1425 | lr 2.00e-04 | 1.9 it/s
step  13000 | mse 0.1529 | lr 2.00e-04 | 1.9 it/s
step  13100 | mse 0.1715 | lr 2.00e-04 | 1.9 it/s
step  13200 | mse 0.1530 | lr 2.00e-04 | 1.9 it/s
step  13300 | mse 0.1554 | lr 2.00e-04 | 1.9 it/s
step  13400 | mse 0.1545 | lr 2.00e-04 | 1.9 it/s
step  13500 | mse 0.1468 | lr 2.00e-04 | 1.9 it/s
step  13600 | mse 0.1457 | lr 2.00e-04 | 1.9 it/s
step  13700 | mse 0.1710 | lr 2.00e-04 | 1.9 it/s
step  13800 | mse 0.1421 | lr 2.00e-04 | 1.9 it/s
step  13900 | mse 0.1545 | lr 2.00e-04 | 1.9 it/s
step  14000 | mse 0.1278 | lr 2.00e-04 | 1.9 it/s
  [eval] step 14000 | EMA avg NMSE -2.68 dB (step1 -10.66, step10 -0.36) | raw -3.50 dB
step  14100 | mse 0.1496 | lr 2.00e-04 | 1.9 it/s
step  14200 | mse 0.1482 | lr 2.00e-04 | 1.9 it/s
step  14300 | mse 0.1414 | lr 2.00e-04 | 1.9 it/s
step  14400 | mse 0.1499 | lr 2.00e-04 | 1.9 it/s
step  14500 | mse 0.1655 | lr 2.00e-04 | 1.9 it/s
step  14600 | mse 0.1489 | lr 2.00e-04 | 1.9 it/s
step  14700 | mse 0.1436 | lr 2.00e-04 | 1.9 it/s
step  14800 | mse 0.1636 | lr 2.00e-04 | 1.9 it/s
step  14900 | mse 0.1706 | lr 2.00e-04 | 1.9 it/s
step  15000 | mse 0.1356 | lr 2.00e-04 | 1.9 it/s
step  15100 | mse 0.1507 | lr 2.00e-04 | 1.9 it/s
step  15200 | mse 0.1419 | lr 2.00e-04 | 1.9 it/s
step  15300 | mse 0.1658 | lr 2.00e-04 | 1.9 it/s
step  15400 | mse 0.1357 | lr 2.00e-04 | 1.9 it/s
step  15500 | mse 0.1521 | lr 2.00e-04 | 1.9 it/s
step  15600 | mse 0.1308 | lr 2.00e-04 | 1.9 it/s
step  15700 | mse 0.1437 | lr 2.00e-04 | 1.9 it/s
step  15800 | mse 0.1479 | lr 2.00e-04 | 1.9 it/s
step  15900 | mse 0.1358 | lr 2.00e-04 | 1.9 it/s
step  16000 | mse 0.1492 | lr 2.00e-04 | 1.9 it/s
  [eval] step 16000 | EMA avg NMSE -2.66 dB (step1 -10.91, step10 -0.32) | raw -2.18 dB
step  16100 | mse 0.1464 | lr 2.00e-04 | 1.9 it/s
step  16200 | mse 0.1617 | lr 2.00e-04 | 1.9 it/s
step  16300 | mse 0.1392 | lr 2.00e-04 | 1.9 it/s
step  16400 | mse 0.1259 | lr 2.00e-04 | 1.9 it/s
step  16500 | mse 0.1326 | lr 2.00e-04 | 1.9 it/s
step  16600 | mse 0.1474 | lr 2.00e-04 | 1.9 it/s
step  16700 | mse 0.1406 | lr 2.00e-04 | 1.9 it/s
step  16800 | mse 0.1242 | lr 2.00e-04 | 1.9 it/s
step  16900 | mse 0.1313 | lr 2.00e-04 | 1.9 it/s
step  17000 | mse 0.1415 | lr 2.00e-04 | 1.9 it/s
step  17100 | mse 0.1564 | lr 2.00e-04 | 1.9 it/s
step  17200 | mse 0.1335 | lr 2.00e-04 | 1.9 it/s
step  17300 | mse 0.1420 | lr 2.00e-04 | 1.9 it/s
step  17400 | mse 0.1273 | lr 2.00e-04 | 1.9 it/s
step  17500 | mse 0.1371 | lr 2.00e-04 | 1.9 it/s
step  17600 | mse 0.1194 | lr 2.00e-04 | 1.9 it/s
step  17700 | mse 0.1282 | lr 2.00e-04 | 1.9 it/s
step  17800 | mse 0.1165 | lr 2.00e-04 | 1.9 it/s
step  17900 | mse 0.1220 | lr 2.00e-04 | 1.9 it/s
step  18000 | mse 0.1441 | lr 2.00e-04 | 1.9 it/s
  [eval] step 18000 | EMA avg NMSE -2.33 dB (step1 -10.39, step10 -0.08) | raw -2.80 dB
step  18100 | mse 0.1234 | lr 2.00e-04 | 1.9 it/s
step  18200 | mse 0.1430 | lr 2.00e-04 | 1.9 it/s
step  18300 | mse 0.1306 | lr 2.00e-04 | 1.9 it/s
step  18400 | mse 0.1389 | lr 2.00e-04 | 1.9 it/s
step  18500 | mse 0.1121 | lr 2.00e-04 | 1.9 it/s
step  18600 | mse 0.1214 | lr 2.00e-04 | 1.9 it/s
step  18700 | mse 0.1155 | lr 2.00e-04 | 1.9 it/s
step  18800 | mse 0.1290 | lr 2.00e-04 | 1.9 it/s
step  18900 | mse 0.1516 | lr 2.00e-04 | 1.9 it/s
step  19000 | mse 0.1197 | lr 2.00e-04 | 1.9 it/s
step  19100 | mse 0.1223 | lr 2.00e-04 | 1.9 it/s
step  19200 | mse 0.1120 | lr 2.00e-04 | 1.9 it/s
step  19300 | mse 0.1207 | lr 2.00e-04 | 1.9 it/s
step  19400 | mse 0.1174 | lr 2.00e-04 | 1.9 it/s
step  19500 | mse 0.1149 | lr 2.00e-04 | 1.9 it/s
step  19600 | mse 0.1291 | lr 2.00e-04 | 1.9 it/s
step  19700 | mse 0.1120 | lr 2.00e-04 | 1.9 it/s
step  19800 | mse 0.1506 | lr 2.00e-04 | 1.9 it/s
step  19900 | mse 0.1428 | lr 2.00e-04 | 1.9 it/s
step  20000 | mse 0.1153 | lr 2.00e-04 | 1.9 it/s
  [eval] step 20000 | EMA avg NMSE -2.07 dB (step1 -10.00, step10 0.06) | raw -1.61 dB
step  20100 | mse 0.1112 | lr 2.00e-04 | 1.9 it/s
step  20200 | mse 0.1034 | lr 2.00e-04 | 1.9 it/s
step  20300 | mse 0.1179 | lr 2.00e-04 | 1.9 it/s
step  20400 | mse 0.1130 | lr 2.00e-04 | 1.9 it/s
step  20500 | mse 0.1258 | lr 2.00e-04 | 1.9 it/s
step  20600 | mse 0.1141 | lr 2.00e-04 | 1.9 it/s
step  20700 | mse 0.1292 | lr 2.00e-04 | 1.9 it/s
step  20800 | mse 0.1216 | lr 2.00e-04 | 1.9 it/s
step  20900 | mse 0.1346 | lr 2.00e-04 | 1.9 it/s
step  21000 | mse 0.1258 | lr 2.00e-04 | 1.9 it/s
step  21100 | mse 0.1351 | lr 2.00e-04 | 1.9 it/s
step  21200 | mse 0.1386 | lr 2.00e-04 | 1.9 it/s
step  21300 | mse 0.1248 | lr 2.00e-04 | 1.9 it/s
step  21400 | mse 0.1186 | lr 2.00e-04 | 1.9 it/s
step  21500 | mse 0.1227 | lr 2.00e-04 | 1.9 it/s
step  21600 | mse 0.1122 | lr 2.00e-04 | 1.9 it/s
step  21700 | mse 0.1195 | lr 2.00e-04 | 1.9 it/s
step  21800 | mse 0.1347 | lr 2.00e-04 | 1.9 it/s
step  21900 | mse 0.1106 | lr 2.00e-04 | 1.9 it/s
step  22000 | mse 0.1184 | lr 2.00e-04 | 1.9 it/s
  [eval] step 22000 | EMA avg NMSE -1.88 dB (step1 -9.87, step10 0.19) | raw -2.00 dB
step  22100 | mse 0.1202 | lr 2.00e-04 | 1.9 it/s
step  22200 | mse 0.1367 | lr 2.00e-04 | 1.9 it/s
step  22300 | mse 0.1167 | lr 2.00e-04 | 1.9 it/s
step  22400 | mse 0.1186 | lr 2.00e-04 | 1.9 it/s
step  22500 | mse 0.1248 | lr 2.00e-04 | 1.9 it/s
step  22600 | mse 0.1293 | lr 2.00e-04 | 1.9 it/s
step  22700 | mse 0.1303 | lr 2.00e-04 | 1.9 it/s
step  22800 | mse 0.1249 | lr 2.00e-04 | 1.9 it/s
step  22900 | mse 0.1187 | lr 2.00e-04 | 1.9 it/s
step  23000 | mse 0.1012 | lr 2.00e-04 | 1.9 it/s
step  23100 | mse 0.0942 | lr 2.00e-04 | 1.9 it/s
step  23200 | mse 0.1068 | lr 2.00e-04 | 1.9 it/s
step  23300 | mse 0.1142 | lr 2.00e-04 | 1.9 it/s
step  23400 | mse 0.1175 | lr 2.00e-04 | 1.9 it/s
step  23500 | mse 0.1242 | lr 2.00e-04 | 1.9 it/s
step  23600 | mse 0.1107 | lr 2.00e-04 | 1.9 it/s
step  23700 | mse 0.1170 | lr 2.00e-04 | 1.9 it/s
step  23800 | mse 0.0946 | lr 2.00e-04 | 1.9 it/s
step  23900 | mse 0.1108 | lr 2.00e-04 | 1.9 it/s
step  24000 | mse 0.1287 | lr 2.00e-04 | 1.9 it/s
  [eval] step 24000 | EMA avg NMSE -2.02 dB (step1 -10.06, step10 0.12) | raw -2.63 dB
step  24100 | mse 0.1227 | lr 2.00e-04 | 1.9 it/s
step  24200 | mse 0.1278 | lr 2.00e-04 | 1.9 it/s
step  24300 | mse 0.1151 | lr 2.00e-04 | 1.9 it/s
step  24400 | mse 0.1114 | lr 2.00e-04 | 1.9 it/s
step  24500 | mse 0.1144 | lr 2.00e-04 | 1.9 it/s
step  24600 | mse 0.1121 | lr 2.00e-04 | 1.9 it/s
step  24700 | mse 0.1044 | lr 2.00e-04 | 1.9 it/s
step  24800 | mse 0.1142 | lr 2.00e-04 | 1.9 it/s
step  24900 | mse 0.1072 | lr 2.00e-04 | 1.9 it/s
step  25000 | mse 0.1000 | lr 2.00e-04 | 1.9 it/s
step  25100 | mse 0.1166 | lr 2.00e-04 | 1.9 it/s
step  25200 | mse 0.1149 | lr 2.00e-04 | 1.9 it/s
step  25300 | mse 0.1030 | lr 2.00e-04 | 1.9 it/s
step  25400 | mse 0.1015 | lr 2.00e-04 | 1.9 it/s
step  25500 | mse 0.1084 | lr 2.00e-04 | 1.9 it/s
step  25600 | mse 0.1144 | lr 2.00e-04 | 1.9 it/s
step  25700 | mse 0.1148 | lr 2.00e-04 | 1.9 it/s
step  25800 | mse 0.1203 | lr 2.00e-04 | 1.9 it/s
step  25900 | mse 0.1126 | lr 2.00e-04 | 1.9 it/s
step  26000 | mse 0.1110 | lr 2.00e-04 | 1.9 it/s
  [eval] step 26000 | EMA avg NMSE -2.05 dB (step1 -10.11, step10 0.20) | raw -1.41 dB
step  26100 | mse 0.1236 | lr 2.00e-04 | 1.9 it/s
step  26200 | mse 0.1121 | lr 2.00e-04 | 1.9 it/s
step  26300 | mse 0.1012 | lr 2.00e-04 | 1.9 it/s
step  26400 | mse 0.1255 | lr 2.00e-04 | 1.9 it/s
step  26500 | mse 0.1232 | lr 2.00e-04 | 1.9 it/s
step  26600 | mse 0.1149 | lr 2.00e-04 | 1.9 it/s
step  26700 | mse 0.1060 | lr 2.00e-04 | 1.9 it/s
step  26800 | mse 0.1094 | lr 2.00e-04 | 1.9 it/s
step  26900 | mse 0.1214 | lr 2.00e-04 | 1.9 it/s
step  27000 | mse 0.1153 | lr 2.00e-04 | 1.9 it/s
step  27100 | mse 0.1164 | lr 2.00e-04 | 1.9 it/s
step  27200 | mse 0.1097 | lr 2.00e-04 | 1.9 it/s
step  27300 | mse 0.1138 | lr 2.00e-04 | 1.9 it/s
step  27400 | mse 0.1227 | lr 2.00e-04 | 1.9 it/s
step  27500 | mse 0.1102 | lr 2.00e-04 | 1.9 it/s
step  27600 | mse 0.1067 | lr 2.00e-04 | 1.9 it/s
step  27700 | mse 0.0988 | lr 2.00e-04 | 1.9 it/s
step  27800 | mse 0.1165 | lr 2.00e-04 | 1.9 it/s
step  27900 | mse 0.1072 | lr 2.00e-04 | 1.9 it/s
step  28000 | mse 0.1032 | lr 2.00e-04 | 1.9 it/s
  [eval] step 28000 | EMA avg NMSE -2.05 dB (step1 -10.22, step10 0.22) | raw -1.20 dB
step  28100 | mse 0.1005 | lr 2.00e-04 | 1.9 it/s
step  28200 | mse 0.1030 | lr 2.00e-04 | 1.9 it/s
step  28300 | mse 0.1096 | lr 2.00e-04 | 1.9 it/s
step  28400 | mse 0.0985 | lr 2.00e-04 | 1.9 it/s
step  28500 | mse 0.1159 | lr 2.00e-04 | 1.9 it/s
step  28600 | mse 0.1109 | lr 2.00e-04 | 1.9 it/s
step  28700 | mse 0.1028 | lr 2.00e-04 | 1.9 it/s
step  28800 | mse 0.1086 | lr 2.00e-04 | 1.9 it/s
step  28900 | mse 0.1233 | lr 2.00e-04 | 1.9 it/s
step  29000 | mse 0.1019 | lr 2.00e-04 | 1.9 it/s
step  29100 | mse 0.1043 | lr 2.00e-04 | 1.9 it/s
step  29200 | mse 0.0948 | lr 2.00e-04 | 1.9 it/s
step  29300 | mse 0.1070 | lr 2.00e-04 | 1.9 it/s
step  29400 | mse 0.0931 | lr 2.00e-04 | 1.9 it/s
step  29500 | mse 0.1104 | lr 2.00e-04 | 1.9 it/s
step  29600 | mse 0.1144 | lr 2.00e-04 | 1.9 it/s
step  29700 | mse 0.1098 | lr 2.00e-04 | 1.9 it/s
step  29800 | mse 0.1086 | lr 2.00e-04 | 1.9 it/s
step  29900 | mse 0.0961 | lr 2.00e-04 | 1.9 it/s
step  30000 | mse 0.1066 | lr 2.00e-04 | 1.9 it/s
  [eval] step 30000 | EMA avg NMSE -2.14 dB (step1 -10.37, step10 0.16) | raw -3.04 dB
step  30100 | mse 0.1105 | lr 2.00e-04 | 1.9 it/s
step  30200 | mse 0.1207 | lr 2.00e-04 | 1.9 it/s
step  30300 | mse 0.1102 | lr 2.00e-04 | 1.9 it/s
step  30400 | mse 0.1023 | lr 2.00e-04 | 1.9 it/s
step  30500 | mse 0.1168 | lr 2.00e-04 | 1.9 it/s
step  30600 | mse 0.0941 | lr 2.00e-04 | 1.9 it/s
step  30700 | mse 0.1033 | lr 2.00e-04 | 1.9 it/s
step  30800 | mse 0.1074 | lr 2.00e-04 | 1.9 it/s
step  30900 | mse 0.0997 | lr 2.00e-04 | 1.9 it/s
step  31000 | mse 0.1057 | lr 2.00e-04 | 1.9 it/s
step  31100 | mse 0.0977 | lr 2.00e-04 | 1.9 it/s
step  31200 | mse 0.0984 | lr 2.00e-04 | 1.9 it/s
step  31300 | mse 0.0944 | lr 2.00e-04 | 1.9 it/s
step  31400 | mse 0.1104 | lr 2.00e-04 | 1.9 it/s
step  31500 | mse 0.1144 | lr 2.00e-04 | 1.9 it/s
step  31600 | mse 0.1009 | lr 2.00e-04 | 1.9 it/s
step  31700 | mse 0.1116 | lr 2.00e-04 | 1.9 it/s
step  31800 | mse 0.1139 | lr 2.00e-04 | 1.9 it/s
step  31900 | mse 0.1128 | lr 2.00e-04 | 1.9 it/s
step  32000 | mse 0.1151 | lr 2.00e-04 | 1.9 it/s
  [eval] step 32000 | EMA avg NMSE -2.11 dB (step1 -10.23, step10 0.19) | raw -1.80 dB
step  32100 | mse 0.1103 | lr 2.00e-04 | 1.9 it/s
step  32200 | mse 0.1016 | lr 2.00e-04 | 1.9 it/s
step  32300 | mse 0.0887 | lr 2.00e-04 | 1.9 it/s
step  32400 | mse 0.1050 | lr 2.00e-04 | 1.9 it/s
step  32500 | mse 0.1046 | lr 2.00e-04 | 1.9 it/s
step  32600 | mse 0.1131 | lr 2.00e-04 | 1.9 it/s
step  32700 | mse 0.1200 | lr 2.00e-04 | 1.9 it/s
step  32800 | mse 0.1058 | lr 2.00e-04 | 1.9 it/s
step  32900 | mse 0.1080 | lr 2.00e-04 | 1.9 it/s
step  33000 | mse 0.1058 | lr 2.00e-04 | 1.9 it/s
step  33100 | mse 0.1046 | lr 2.00e-04 | 1.9 it/s
step  33200 | mse 0.0960 | lr 2.00e-04 | 1.9 it/s
step  33300 | mse 0.0978 | lr 2.00e-04 | 1.9 it/s
step  33400 | mse 0.1064 | lr 2.00e-04 | 1.9 it/s
step  33500 | mse 0.1017 | lr 2.00e-04 | 1.9 it/s
step  33600 | mse 0.1129 | lr 2.00e-04 | 1.9 it/s
step  33700 | mse 0.1172 | lr 2.00e-04 | 1.9 it/s
step  33800 | mse 0.1008 | lr 2.00e-04 | 1.9 it/s
step  33900 | mse 0.0977 | lr 2.00e-04 | 1.9 it/s
step  34000 | mse 0.1004 | lr 2.00e-04 | 1.9 it/s
  [eval] step 34000 | EMA avg NMSE -2.05 dB (step1 -10.09, step10 0.21) | raw -3.72 dB
step  34100 | mse 0.1107 | lr 2.00e-04 | 1.9 it/s
step  34200 | mse 0.1003 | lr 2.00e-04 | 1.9 it/s
step  34300 | mse 0.1056 | lr 2.00e-04 | 1.9 it/s
step  34400 | mse 0.1210 | lr 2.00e-04 | 1.9 it/s
step  34500 | mse 0.0981 | lr 2.00e-04 | 1.9 it/s
step  34600 | mse 0.0955 | lr 2.00e-04 | 1.9 it/s
step  34700 | mse 0.0892 | lr 2.00e-04 | 1.9 it/s
step  34800 | mse 0.1032 | lr 2.00e-04 | 1.9 it/s
step  34900 | mse 0.1041 | lr 2.00e-04 | 1.9 it/s
step  35000 | mse 0.1174 | lr 2.00e-04 | 1.9 it/s
step  35100 | mse 0.1103 | lr 2.00e-04 | 1.9 it/s
step  35200 | mse 0.0950 | lr 2.00e-04 | 1.9 it/s
step  35300 | mse 0.1086 | lr 2.00e-04 | 1.9 it/s
step  35400 | mse 0.1025 | lr 2.00e-04 | 1.9 it/s
step  35500 | mse 0.1070 | lr 2.00e-04 | 1.9 it/s
step  35600 | mse 0.0930 | lr 2.00e-04 | 1.9 it/s
step  35700 | mse 0.1111 | lr 2.00e-04 | 1.9 it/s
step  35800 | mse 0.1034 | lr 2.00e-04 | 1.9 it/s
step  35900 | mse 0.1083 | lr 2.00e-04 | 1.9 it/s
step  36000 | mse 0.1024 | lr 2.00e-04 | 1.9 it/s
  [eval] step 36000 | EMA avg NMSE -2.04 dB (step1 -10.04, step10 0.24) | raw -2.79 dB
step  36100 | mse 0.0976 | lr 2.00e-04 | 1.9 it/s
step  36200 | mse 0.1076 | lr 2.00e-04 | 1.9 it/s
step  36300 | mse 0.1004 | lr 2.00e-04 | 1.9 it/s
step  36400 | mse 0.1026 | lr 2.00e-04 | 1.9 it/s
step  36500 | mse 0.0834 | lr 2.00e-04 | 1.9 it/s
